"outcome","data","contrast","trainsVsFull","rescale","algorithm","cvCorr"
"neoN5","PFA","implBaseline","train","zscor","pls",-0.233443877461873
"neoN5","PFA","implBaseline","train","zscor","pls",-0.182384010146142
"neoN5","PFA","implBaseline","train","zscor","pls",-0.0630707408242544
"neoN5","PFA","implBaseline","train","zscor","pls",-0.0409694830307686
"neoN5","PFA","implBaseline","train","zscor","pls",-0.0575693261246228
"neoN5","PFA","implBaseline","train","zscor","pls",-0.193001857081032
"neoN5","PFA","implBaseline","train","zscor","pls",-0.141059550373692
"neoN5","PFA","implBaseline","train","zscor","pls",0.0724356881664733
"neoN5","PFA","implBaseline","train","zscor","pls",-0.0893302953919606
"neoN5","PFA","implBaseline","train","zscor","svr",0.0197099742033536
"neoN5","PFA","implBaseline","train","zscor","svr",-0.00755299180990755
"neoN5","PFA","implBaseline","train","zscor","svr",-0.108398238267461
"neoN5","PFA","implBaseline","train","zscor","svr",0.0189273811793451
"neoN5","PFA","implBaseline","train","zscor","svr",0.0288591567007633
"neoN5","PFA","implBaseline","train","zscor","svr",0.0639314139680611
"neoN5","PFA","implBaseline","train","zscor","svr",0.166147065965076
"neoN5","PFA","implBaseline","train","zscor","svr",-0.191924280135356
"neoN5","PFA","implBaseline","train","zscor","svr",0.166746914365496
"neoN5","PFA","implBaseline","train","zscor","svr",-0.0494075197541898
"neoN5","PFA","implBaseline","train","zscor","rf",0.0787624780709606
"neoN5","PFA","implBaseline","train","zscor","rf",0.0165096524271297
"neoN5","PFA","implBaseline","train","zscor","rf",0.026019308882007
"neoN5","PFA","implBaseline","train","zscor","rf",-0.0833527601132207
"neoN5","PFA","implBaseline","train","zscor","rf",0.325802663904322
"neoN5","PFA","implBaseline","train","zscor","rf",0.132461486753646
"neoN5","PFA","implBaseline","train","zscor","rf",0.025609757701891
"neoN5","PFA","implBaseline","train","zscor","rf",0.290005482503708
"neoN5","PFA","implBaseline","train","zscor","rf",0.180131074546383
"neoN5","PFA","implBaseline","train","zscor","rf",-0.0363435165230721
"neoN5","PFA","controlCond","full","cente","pcr",0.0614302771335117
"neoN5","PFA","controlCond","full","cente","pcr",0.177748987322837
"neoN5","PFA","controlCond","full","cente","pcr",0.0713307522437332
"neoN5","PFA","controlCond","full","cente","pcr",0.147117188578729
"neoN5","PFA","controlCond","full","cente","pcr",-0.0440125077688792
"neoN5","PFA","controlCond","full","cente","pcr",0.125270489945428
"neoN5","PFA","controlCond","full","cente","pcr",0.202809672194754
"neoN5","PFA","controlCond","full","cente","pcr",0.182993236887485
"neoN5","PFA","controlCond","full","cente","pcr",0.125584959938072
"neoN5","PFA","controlCond","full","cente","pcr",0.0904852924830498
"neoN5","PFA","controlCond","full","cente","pls",-0.0690413788591479
"neoN5","PFA","controlCond","full","cente","pls",0.0129617589826275
"neoN5","PFA","controlCond","full","cente","pls",0.126810535006851
"neoN5","PFA","controlCond","full","cente","pls",-0.0455734680405541
"neoN5","PFA","controlCond","full","cente","pls",-0.130504523008118
"neoN5","PFA","controlCond","full","cente","pls",0.0426947503168659
"neoN5","PFA","controlCond","full","cente","pls",0.138868834388626
"neoN5","PFA","controlCond","full","cente","pls",0.0431882796549064
"neoN5","PFA","controlCond","full","cente","pls",-0.00351624262628874
"neoN5","PFA","controlCond","full","cente","pls",0.0586701746600963
"neoN5","PFA","controlCond","full","cente","svr",0.0493682137812326
"neoN5","PFA","controlCond","full","cente","svr",-0.0121768461384835
"neoN5","PFA","controlCond","full","cente","svr",0.0536679400129406
"neoN5","PFA","controlCond","full","cente","svr",-0.0203424536196022
"neoN5","PFA","controlCond","full","cente","svr",0.116699338163473
"neoN5","PFA","controlCond","full","cente","svr",0.158207043274865
"neoN5","PFA","controlCond","full","cente","svr",0.0418784867462982
"neoN5","PFA","controlCond","full","cente","svr",0.0157070432196683
"neoN5","PFA","controlCond","full","cente","svr",0.0788274999754067
"neoN5","PFA","controlCond","full","cente","svr",0.126014016835543
"neoN5","PFA","controlCond","full","cente","rf",0.0922305244101419
"neoN5","PFA","controlCond","full","cente","rf",-0.133196521049623
"neoN5","PFA","controlCond","full","cente","rf",0.00437341264261515
"neoN5","PFA","controlCond","full","cente","rf",-0.133894374777738
"neoN5","PFA","controlCond","full","cente","rf",-0.0475790749046432
"neoN5","PFA","controlCond","full","cente","rf",-0.00149598289269566
"neoN5","PFA","controlCond","full","cente","rf",-0.0459141872294394
"neoN5","PFA","controlCond","full","cente","rf",-0.0508917019493046
"neoN5","PFA","controlCond","full","cente","rf",0.095352596069899
"neoN5","PFA","controlCond","full","cente","rf",0.107596887006368
"neoN5","PFA","controlCond","full","nocen","pcr",0.143983413937484
"neoN5","PFA","controlCond","full","nocen","pcr",0.0279036107554474
"neoN5","PFA","controlCond","full","nocen","pcr",0.160264559575287
"neoN5","PFA","controlCond","full","nocen","pcr",0.131738953011621
"neoN5","PFA","controlCond","full","nocen","pcr",0.0538451263446347
"neoN5","PFA","controlCond","full","nocen","pcr",0.102860690417835
"neoN5","PFA","controlCond","full","nocen","pcr",-0.0592371833500017
"neoN5","PFA","controlCond","full","nocen","pcr",-0.0173210455538836
"neoN5","PFA","controlCond","full","nocen","pcr",-0.0447447960423705
"neoN5","PFA","controlCond","full","nocen","pcr",0.255827574886355
"neoN5","PFA","controlCond","full","nocen","pls",-0.113174695205185
"neoN5","PFA","controlCond","full","nocen","pls",0.180759339853573
"neoN5","PFA","controlCond","full","nocen","pls",-0.0461286840519659
"neoN5","PFA","controlCond","full","nocen","pls",0.119308496055164
"neoN5","PFA","controlCond","full","nocen","pls",0.275933556907384
"neoN5","PFA","controlCond","full","nocen","pls",-0.0357044208226839
"neoN5","PFA","controlCond","full","nocen","pls",0.118721060768365
"neoN5","PFA","controlCond","full","nocen","pls",0.0933579847944424
"neoN5","PFA","controlCond","full","nocen","pls",-0.00758487602966936
"neoN5","PFA","controlCond","full","nocen","pls",-0.118078191102857
"neoN5","PFA","controlCond","full","nocen","svr",0.223990728407282
"neoN5","PFA","controlCond","full","nocen","svr",-0.0492774033748643
"neoN5","PFA","controlCond","full","nocen","svr",0.133142038247652
"neoN5","PFA","controlCond","full","nocen","svr",0.16358865534781
"neoN5","PFA","controlCond","full","nocen","svr",-0.224327463531884
"neoN5","PFA","controlCond","full","nocen","svr",0.215684053429086
"neoN5","PFA","controlCond","full","nocen","svr",0.134270557810272
"neoN5","PFA","controlCond","full","nocen","svr",-0.0188161134844566
"neoN5","PFA","controlCond","full","nocen","svr",-0.0180132215815921
"neoN5","PFA","controlCond","full","nocen","svr",-0.0383377697677238
"neoN5","PFA","controlCond","full","nocen","rf",-0.0958817974351512
"neoN5","PFA","controlCond","full","nocen","rf",-0.0934160287769143
"neoN5","PFA","controlCond","full","nocen","rf",-0.196920832872093
"neoN5","PFA","controlCond","full","nocen","rf",-0.0797872079299077
"neoN5","PFA","controlCond","full","nocen","rf",-0.148914374133877
"neoN5","PFA","controlCond","full","nocen","rf",0.00366740340528945
"neoN5","PFA","controlCond","full","nocen","rf",0.00465887861745954
"neoN5","PFA","controlCond","full","nocen","rf",0.0363586435507406
"neoN5","PFA","controlCond","full","nocen","rf",0.0224020759298576
"neoN5","PFA","controlCond","full","nocen","rf",-0.0800218802773278
"neoN5","PFA","controlCond","full","zscor","pcr",0.0989473956013907
"neoN5","PFA","controlCond","full","zscor","pcr",0.0211238919967554
"neoN5","PFA","controlCond","full","zscor","pcr",0.0143411774761262
"neoN5","PFA","controlCond","full","zscor","pcr",0.000235448732547293
"neoN5","PFA","controlCond","full","zscor","pcr",0.0580303938774304
"neoN5","PFA","controlCond","full","zscor","pcr",0.179063291468368
"neoN5","PFA","controlCond","full","zscor","pcr",0.0395033923932788
"neoN5","PFA","controlCond","full","zscor","pcr",-0.004110276095155
"neoN5","PFA","controlCond","full","zscor","pcr",0.0215701577877597
"neoN5","PFA","controlCond","full","zscor","pcr",-0.0603155750884523
"neoN5","PFA","controlCond","full","zscor","pls",0.0959507273691302
"neoN5","PFA","controlCond","full","zscor","pls",-0.0307555094117616
"neoN5","PFA","controlCond","full","zscor","pls",0.0833576686139074
"neoN5","PFA","controlCond","full","zscor","pls",0.0202582263191274
"neoN5","PFA","controlCond","full","zscor","pls",0.0818589518272833
"neoN5","PFA","controlCond","full","zscor","pls",0.245142259808161
"neoN5","PFA","controlCond","full","zscor","pls",-0.0665102504331844
"neoN5","PFA","controlCond","full","zscor","pls",0.030454553403559
"neoN5","PFA","controlCond","full","zscor","pls",0.279371405215799
"neoN5","PFA","controlCond","full","zscor","pls",-0.0701767907131895
"neoN5","PFA","controlCond","full","zscor","svr",0.106056838767654
"neoN5","PFA","controlCond","full","zscor","svr",-0.0392460522326111
"neoN5","PFA","controlCond","full","zscor","svr",0.126275920953082
"neoN5","PFA","controlCond","full","zscor","svr",0.0720899133767502
"neoN5","PFA","controlCond","full","zscor","svr",0.031223086019423
"neoN5","PFA","controlCond","full","zscor","svr",0.0118732290697636
"neoN5","PFA","controlCond","full","zscor","svr",-0.134667371931256
"neoN5","PFA","controlCond","full","zscor","svr",0.110583222143119
"neoN5","PFA","controlCond","full","zscor","svr",-0.0154062005267142
"neoN5","PFA","controlCond","full","zscor","svr",0.236498209939455
"neoN5","PFA","controlCond","full","zscor","rf",-0.101773028262603
"neoN5","PFA","controlCond","full","zscor","rf",-0.0988026956577135
"neoN5","PFA","controlCond","full","zscor","rf",-0.215584110230608
"neoN5","PFA","controlCond","full","zscor","rf",-0.0010092571825771
"neoN5","PFA","controlCond","full","zscor","rf",-0.112603887746945
"neoN5","PFA","controlCond","full","zscor","rf",-0.0600254818290483
"neoN5","PFA","controlCond","full","zscor","rf",-0.0691568214708126
"neoN5","PFA","controlCond","full","zscor","rf",0.0787150958485018
"neoN5","PFA","controlCond","full","zscor","rf",-0.134094742660314
"neoN5","PFA","controlCond","full","zscor","rf",-0.184865009981491
"neoN5","PFA","controlCond","train","cente","pcr",-0.0679958804745418
"neoN5","PFA","controlCond","train","cente","pcr",-0.103455229144414
"neoN5","PFA","controlCond","train","cente","pcr",0.197444806332789
"neoN5","PFA","controlCond","train","cente","pcr",0.0211107192182569
"neoN5","PFA","controlCond","train","cente","pcr",0.0236646413507543
"neoN5","PFA","controlCond","train","cente","pcr",0.0853989304000323
"neoN5","PFA","controlCond","train","cente","pcr",0.162008625635654
"neoN5","PFA","controlCond","train","cente","pcr",0.0950822102062906
"neoN5","PFA","controlCond","train","cente","pcr",-0.177941758928454
"neoN5","PFA","controlCond","train","cente","pcr",-0.112260426165688
"neoN5","PFA","controlCond","train","cente","pls",0.153041308380643
"neoN5","PFA","controlCond","train","cente","pls",-0.180049424682129
"neoN5","PFA","controlCond","train","cente","pls",-0.0100394718551395
"neoN5","PFA","controlCond","train","cente","pls",0.0340731652925874
"neoN5","PFA","controlCond","train","cente","pls",-0.227575569543615
"neoN5","PFA","controlCond","train","cente","pls",0.035279158620732
"neoN5","PFA","controlCond","train","cente","pls",-0.0268644155687676
"neoN5","PFA","controlCond","train","cente","pls",-0.057463474115052
"neoN5","PFA","controlCond","train","cente","pls",-0.0426955054421005
"neoN5","PFA","controlCond","train","cente","pls",0.172220911235155
"neoN5","PFA","controlCond","train","cente","svr",-0.0607883247543909
"neoN5","PFA","controlCond","train","cente","svr",0.0653924067210516
"neoN5","PFA","controlCond","train","cente","svr",-0.0425663699319149
"neoN5","PFA","controlCond","train","cente","svr",-0.0495368758994864
"neoN5","PFA","controlCond","train","cente","svr",0.0622244388008656
"neoN5","PFA","controlCond","train","cente","svr",-0.213272960965958
"neoN5","PFA","controlCond","train","cente","svr",0.0905952585801502
"neoN5","PFA","controlCond","train","cente","svr",0.0441366235284448
"neoN5","PFA","controlCond","train","cente","svr",-0.0381669288719688
"neoN5","PFA","controlCond","train","cente","svr",0.0522701683220569
"neoN5","PFA","controlCond","train","cente","rf",-0.0750590802169264
"neoN5","PFA","controlCond","train","cente","rf",-0.180924667524853
"neoN5","PFA","controlCond","train","cente","rf",0.0241121910396563
"neoN5","PFA","controlCond","train","cente","rf",-0.224813759637273
"neoN5","PFA","controlCond","train","cente","rf",-0.237072725583801
"neoN5","PFA","controlCond","train","cente","rf",0.0753257362871427
"neoN5","PFA","controlCond","train","cente","rf",-0.112487334930367
"neoN5","PFA","controlCond","train","cente","rf",-0.0795509863635817
"neoN5","PFA","controlCond","train","cente","rf",0.0436914833070258
"neoN5","PFA","controlCond","train","cente","rf",-0.0915199099459218
"neoN5","PFA","controlCond","train","nocen","pcr",0.326804008419551
"neoN5","PFA","controlCond","train","nocen","pcr",-0.0545265622666415
"neoN5","PFA","controlCond","train","nocen","pcr",0.194890455458515
"neoN5","PFA","controlCond","train","nocen","pcr",0.0759365111064639
"neoN5","PFA","controlCond","train","nocen","pcr",0.1703685963524
"neoN5","PFA","controlCond","train","nocen","pcr",0.251416383886492
"neoN5","PFA","controlCond","train","nocen","pcr",0.382728399554862
"neoN5","PFA","controlCond","train","nocen","pcr",0.0884404033206032
"neoN5","PFA","controlCond","train","nocen","pcr",0.182348820287029
"neoN5","PFA","controlCond","train","nocen","pcr",0.151788969618903
"neoN5","PFA","controlCond","train","nocen","pls",0.172603139250715
"neoN5","PFA","controlCond","train","nocen","pls",0.213209661961974
"neoN5","PFA","controlCond","train","nocen","pls",0.353171773155833
"neoN5","PFA","controlCond","train","nocen","pls",0.0735995653816935
"neoN5","PFA","controlCond","train","nocen","pls",0.320991374063576
"neoN5","PFA","controlCond","train","nocen","pls",-0.147416925799657
"neoN5","PFA","controlCond","train","nocen","pls",0.254141604321807
"neoN5","PFA","controlCond","train","nocen","pls",0.160330512617096
"neoN5","PFA","controlCond","train","nocen","pls",0.330521830717698
"neoN5","PFA","controlCond","train","nocen","pls",0.265814966271407
"neoN5","PFA","controlCond","train","nocen","svr",0.199209744863317
"neoN5","PFA","controlCond","train","nocen","svr",0.157846021276128
"neoN5","PFA","controlCond","train","nocen","svr",-0.0192268126026119
"neoN5","PFA","controlCond","train","nocen","svr",0.0177914189671108
"neoN5","PFA","controlCond","train","nocen","svr",0.256977479995293
"neoN5","PFA","controlCond","train","nocen","svr",0.23478482670789
"neoN5","PFA","controlCond","train","nocen","svr",0.017975558928655
"neoN5","PFA","controlCond","train","nocen","svr",0.00213143935203676
"neoN5","PFA","controlCond","train","nocen","svr",-0.0975822745526916
"neoN5","PFA","controlCond","train","nocen","svr",-0.168798195834994
"neoN5","PFA","controlCond","train","nocen","rf",-0.285085058598151
"neoN5","PFA","controlCond","train","nocen","rf",-0.017156059302717
"neoN5","PFA","controlCond","train","nocen","rf",-0.249173978779773
"neoN5","PFA","controlCond","train","nocen","rf",-0.13227005591485
"neoN5","PFA","controlCond","train","nocen","rf",-0.0149483929516185
"neoN5","PFA","controlCond","train","nocen","rf",-0.129915031544527
"neoN5","PFA","controlCond","train","nocen","rf",-0.0560031365063718
"neoN5","PFA","controlCond","train","nocen","rf",-0.0846241297475647
"neoN5","PFA","controlCond","train","nocen","rf",0.279841140881327
"neoN5","PFA","controlCond","train","nocen","rf",0.0711326308651243
"neoN5","PFA","controlCond","train","zscor","pcr",0.231124818604805
"neoN5","PFA","controlCond","train","zscor","pcr",-0.100150690803605
"neoN5","PFA","controlCond","train","zscor","pcr",0.072338184757537
"neoN5","PFA","controlCond","train","zscor","pcr",0.0238857535929845
"neoN5","PFA","controlCond","train","zscor","pcr",0.0719695061017486
"neoN5","PFA","controlCond","train","zscor","pcr",0.0395685485775114
"neoN5","PFA","controlCond","train","zscor","pcr",0.0168987800587728
"neoN5","PFA","controlCond","train","zscor","pcr",0.238445885643675
"neoN5","PFA","controlCond","train","zscor","pcr",-0.0126225790784572
"neoN5","PFA","controlCond","train","zscor","pcr",0.10415829706854
"neoN5","PFA","controlCond","train","zscor","pls",0.150625837510304
"neoN5","PFA","controlCond","train","zscor","pls",0.16106821382524
"neoN5","PFA","controlCond","train","zscor","pls",0.0866283536635819
"neoN5","PFA","controlCond","train","zscor","pls",-0.0426087135263131
